work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employee_residence_c,employee_continent,company_location_c,company_location_continent,salary_usd_ajust,reside_en_mismo_pais
2022,Mid-level,Full-time,Machine Learning Scientist,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Analytics Engineer,170000,remote,M,United States of America,América,United States of America,América,170000.0,Sí
2022,Senior,Full-time,Analytics Engineer,125000,remote,M,United States of America,América,United States of America,América,125000.0,Sí
2022,Senior,Full-time,Data Engineer,105000,in company,M,United States of America,América,United States of America,América,105000.0,Sí
2022,Senior,Full-time,Data Engineer,70000,in company,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Senior,Full-time,Data Scientist,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Scientist,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Scientist,203500,in company,M,United States of America,América,United States of America,América,203500.0,Sí
2022,Senior,Full-time,Data Scientist,152000,in company,M,United States of America,América,United States of America,América,152000.0,Sí
2022,Senior,Full-time,Data Engineer,197430,remote,M,United States of America,América,United States of America,América,197430.0,Sí
2022,Senior,Full-time,Data Engineer,134760,remote,M,United States of America,América,United States of America,América,134760.0,Sí
2022,Mid-level,Full-time,Data Scientist,120000,remote,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Engineer,197000,in company,M,United States of America,América,United States of America,América,197000.0,Sí
2022,Senior,Full-time,Data Engineer,99000,in company,M,United States of America,América,United States of America,América,99000.0,Sí
2022,Senior,Full-time,Data Engineer,220000,remote,M,United States of America,América,United States of America,América,220000.0,Sí
2022,Senior,Full-time,Data Engineer,162000,remote,M,United States of America,América,United States of America,América,162000.0,Sí
2022,Mid-level,Full-time,Data Engineer,110446,in company,M,Lithuania,Europa,Lithuania,Europa,88682.56472713946,Sí
2022,Mid-level,Full-time,Data Engineer,79178,in company,M,Lithuania,Europa,Lithuania,Europa,63575.9385578966,Sí
2022,Mid-level,Full-time,Data Science Consultant,70186,in company,M,United Kingdom,Europa,United Kingdom,Europa,64625.830807138045,Sí
2022,Mid-level,Full-time,Data Science Consultant,51716,in company,M,United Kingdom,Europa,United Kingdom,Europa,47619.03322631224,Sí
2022,Senior,Full-time,Data Architect,149040,remote,M,United States of America,América,United States of America,América,149040.0,Sí
2022,Senior,Full-time,Data Architect,113900,remote,M,United States of America,América,United States of America,América,113900.0,Sí
2020,Mid-level,Full-time,Business Data Analyst,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2021,Senior,Full-time,Data Analyst,115000,remote,S,United States of America,América,United States of America,América,115000.0,Sí
2022,Senior,Full-time,Data Analyst,171000,remote,L,United States of America,América,Australia,Australia y Oceanía,159724.09462005444,No
2022,Entry-level,Full-time,Data Analytics Engineer,13000,remote,S,Argentina,América,Argentina,América,3584.0015208628665,Sí
2022,Senior,Full-time,Data Engineer,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Engineer,78000,in company,M,United States of America,América,United States of America,América,78000.0,Sí
2022,Senior,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Engineer,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Specialist,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Senior,Full-time,Data Specialist,70000,in company,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Entry-level,Freelance,Data Analytics Consultant,50000,remote,S,Belgium,Europa,United States of America,América,50000.0,No
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Mid-level,Full-time,Data Analyst,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Engineer,230000,remote,M,United States of America,América,United States of America,América,230000.0,Sí
2022,Senior,Full-time,Data Engineer,154600,remote,M,United States of America,América,United States of America,América,154600.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2022,Mid-level,Full-time,Data Engineer,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Engineer,75000,remote,M,United States of America,América,United States of America,América,75000.0,Sí
2022,Senior,Full-time,Data Scientist,47280,in company,M,Spain,Europa,Spain,Europa,43312.93550588707,Sí
2022,Senior,Full-time,Data Scientist,37824,in company,M,Spain,Europa,Spain,Europa,34650.34840470966,Sí
2022,Senior,Full-time,Data Engineer,213000,in company,M,United States of America,América,United States of America,América,213000.0,Sí
2022,Senior,Full-time,Data Engineer,152000,in company,M,United States of America,América,United States of America,América,152000.0,Sí
2022,Senior,Full-time,Data Scientist,140000,remote,M,United States of America,América,United States of America,América,140000.0,Sí
2022,Senior,Full-time,Data Scientist,120000,remote,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Scientist,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Senior,Full-time,Data Scientist,70000,in company,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Senior,Full-time,Machine Learning Software Engineer,227200,remote,M,Canada,América,Canada,América,211744.0357794386,Sí
2022,Senior,Full-time,Machine Learning Software Engineer,168000,remote,M,Canada,América,Canada,América,156571.29406226095,Sí
2021,Entry-level,Full-time,3D Computer Vision Researcher,20000,in company,M,American Samoa,Australia y Oceanía,American Samoa,Australia y Oceanía,19373.359053651024,Sí
2022,Mid-level,Full-time,Data Scientist,64090,in company,M,Germany,Europa,Germany,Europa,59685.36707632601,Sí
2022,Mid-level,Full-time,Data Scientist,60938,in company,M,Germany,Europa,Germany,Europa,56749.99062095731,Sí
2022,Senior,Full-time,ML Engineer,243000,remote,M,United States of America,América,United States of America,América,243000.0,Sí
2022,Senior,Full-time,ML Engineer,183000,remote,M,United States of America,América,United States of America,América,183000.0,Sí
2022,Senior,Full-time,Data Engineer,175000,in company,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Engineer,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Scientist,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Mid-level,Full-time,Data Scientist,90000,remote,M,United States of America,América,United States of America,América,90000.0,Sí
2022,Mid-level,Full-time,Data Analyst,165000,in company,M,United States of America,América,United States of America,América,165000.0,Sí
2022,Mid-level,Full-time,Data Analyst,124000,in company,M,United States of America,América,United States of America,América,124000.0,Sí
2022,Senior,Full-time,Data Engineer,178000,in company,M,Canada,América,Canada,América,165891.01394691932,Sí
2022,Senior,Full-time,Data Engineer,132000,in company,M,Canada,América,Canada,América,123020.30247749074,Sí
2022,Senior,Full-time,Data Engineer,300000,in company,M,United States of America,América,United States of America,América,300000.0,Sí
2022,Senior,Full-time,Data Engineer,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Analyst,169000,in company,M,United States of America,América,United States of America,América,169000.0,Sí
2022,Senior,Full-time,Data Analyst,110600,in company,M,United States of America,América,United States of America,América,110600.0,Sí
2022,Senior,Full-time,Data Analyst,116000,remote,M,United States of America,América,United States of America,América,116000.0,Sí
2022,Senior,Full-time,Data Analyst,96000,remote,M,United States of America,América,United States of America,América,96000.0,Sí
2022,Senior,Full-time,Data Analyst,92350,in company,M,United Kingdom,Europa,United Kingdom,Europa,85033.987904129,Sí
2022,Senior,Full-time,Data Analyst,70186,in company,M,United Kingdom,Europa,United Kingdom,Europa,64625.830807138045,Sí
2022,Senior,Full-time,Data Analyst,105000,in company,M,United States of America,América,United States of America,América,105000.0,Sí
2022,Senior,Full-time,Data Analyst,70000,in company,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Mid-level,Full-time,Machine Learning Researcher,105236,hibrido,L,Canada,América,Canada,América,98077.00417819103,Sí
2022,Senior,Full-time,Data Engineer,194000,remote,M,United States of America,América,United States of America,América,194000.0,Sí
2022,Senior,Full-time,Data Engineer,129400,remote,M,United States of America,América,United States of America,América,129400.0,Sí
2022,Senior,Full-time,Data Architect,190000,remote,M,United States of America,América,United States of America,América,190000.0,Sí
2022,Senior,Full-time,Data Architect,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Analyst,70000,in company,M,United States of America,América,United States of America,América,70000.0,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,189750,in company,M,United States of America,América,United States of America,América,189750.0,Sí
2022,Entry-level,Full-time,Machine Learning Engineer,140250,in company,M,United States of America,América,United States of America,América,140250.0,Sí
2022,Senior,Full-time,Data Analyst,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Data Analyst,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Analyst,109000,in company,M,United States of America,América,United States of America,América,109000.0,Sí
2022,Senior,Full-time,Research Engineer,250000,in company,M,United States of America,América,United States of America,América,250000.0,Sí
2022,Senior,Full-time,Research Engineer,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Analyst,206000,in company,M,United States of America,América,United States of America,América,206000.0,Sí
2022,Mid-level,Full-time,Data Analyst,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,115573,remote,M,France,Europa,France,Europa,109537.35322806658,Sí
2022,Senior,Full-time,Machine Learning Engineer,73546,remote,M,France,Europa,France,Europa,69705.15761044003,Sí
2022,Entry-level,Full-time,Data Engineer,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Entry-level,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Mid-level,Full-time,Data Analyst,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Mid-level,Full-time,Data Engineer,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Engineer,68293,in company,M,Spain,Europa,Spain,Europa,62562.82369931358,Sí
2022,Senior,Full-time,Data Engineer,42026,in company,M,Spain,Europa,Spain,Europa,38499.77638685301,Sí
2022,Senior,Full-time,Data Engineer,191200,in company,M,United States of America,América,United States of America,América,191200.0,Sí
2022,Senior,Full-time,Data Engineer,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Engineer,191200,in company,M,United States of America,América,United States of America,América,191200.0,Sí
2022,Senior,Full-time,Data Engineer,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Entry-level,Full-time,Machine Learning Research Engineer,66192,hibrido,L,Germany,Europa,Germany,Europa,61642.90556274256,Sí
2022,Entry-level,Full-time,3D Computer Vision Researcher,50000,remote,S,United States of America,América,Costa Rica,América,45862.61254883669,No
2022,Senior,Full-time,Data Engineer,230000,in company,L,United States of America,América,United States of America,América,230000.0,Sí
2022,Senior,Full-time,Data Engineer,154600,in company,L,United States of America,América,United States of America,América,154600.0,Sí
2022,Senior,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Engineer,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Scientist,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2022,Senior,Full-time,Data Scientist,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Analyst,169000,in company,M,United States of America,América,United States of America,América,169000.0,Sí
2022,Senior,Full-time,Data Analyst,110600,in company,M,United States of America,América,United States of America,América,110600.0,Sí
2022,Mid-level,Full-time,Data Analyst,80000,remote,L,United States of America,América,United States of America,América,80000.0,Sí
2022,Senior,Full-time,Data Engineer,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Engineer,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Analytics Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Analytics Engineer,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Mid-level,Full-time,Data Analytics Manager,155000,in company,M,United States of America,América,United States of America,América,155000.0,Sí
2022,Mid-level,Full-time,Data Analytics Manager,140000,in company,M,United States of America,América,United States of America,América,140000.0,Sí
2022,Senior,Full-time,Data Engineer,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Data Engineer,150000,remote,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Senior,Full-time,Data Engineer,179500,in company,M,United States of America,América,United States of America,América,179500.0,Sí
2022,Senior,Full-time,Data Engineer,134000,in company,M,United States of America,América,United States of America,América,134000.0,Sí
2022,Mid-level,Full-time,Data Scientist,180000,in company,M,United States of America,América,United States of America,América,180000.0,Sí
2022,Mid-level,Full-time,Data Scientist,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Scientist,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Senior,Full-time,Data Scientist,145000,remote,M,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Architect,235000,remote,M,United States of America,América,United States of America,América,235000.0,Sí
2022,Senior,Full-time,Data Architect,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Entry-level,Full-time,Data Science Consultant,27317,hibrido,L,Spain,Europa,Spain,Europa,25024.946260878114,Sí
2022,Mid-level,Full-time,Data Engineer,160000,remote,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Mid-level,Full-time,Data Engineer,90000,remote,M,United States of America,América,United States of America,América,90000.0,Sí
2022,Senior,Full-time,Data Engineer,68293,in company,M,Spain,Europa,Spain,Europa,62562.82369931358,Sí
2022,Senior,Full-time,Data Engineer,36773,in company,M,Spain,Europa,Spain,Europa,33687.53336205553,Sí
2022,Senior,Full-time,Data Engineer,145000,in company,M,United States of America,América,United States of America,América,145000.0,Sí
2022,Senior,Full-time,Data Engineer,115000,in company,M,United States of America,América,United States of America,América,115000.0,Sí
2022,Mid-level,Full-time,Data Specialist,165000,in company,M,United States of America,América,United States of America,América,165000.0,Sí
2022,Mid-level,Full-time,Data Specialist,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,168400,in company,M,United States of America,América,United States of America,América,168400.0,Sí
2022,Senior,Full-time,Data Engineer,105200,in company,M,United States of America,América,United States of America,América,105200.0,Sí
2022,Mid-level,Full-time,Deep Learning Engineer,86193,remote,M,United Kingdom,Europa,United Kingdom,Europa,79364.74845068318,Sí
2022,Mid-level,Full-time,Deep Learning Engineer,49253,remote,M,United Kingdom,Europa,United Kingdom,Europa,45351.15328903157,Sí
2022,Senior,Full-time,Data Engineer,200000,in company,M,United States of America,América,United States of America,América,200000.0,Sí
2022,Senior,Full-time,Data Engineer,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Senior,Full-time,Data Scientist,47280,in company,M,Spain,Europa,Spain,Europa,43312.93550588707,Sí
2022,Senior,Full-time,Data Scientist,37824,in company,M,Spain,Europa,Spain,Europa,34650.34840470966,Sí
2022,Senior,Full-time,Data Scientist,198800,in company,M,United States of America,América,United States of America,América,198800.0,Sí
2022,Senior,Full-time,Data Scientist,122600,in company,M,United States of America,América,United States of America,América,122600.0,Sí
2022,Entry-level,Freelance,Machine Learning Engineer,100000,remote,M,Iran,Asia,Iran,Asia,48700.0,Sí
2022,Mid-level,Full-time,BI Data Analyst,105066,hibrido,M,France,Europa,France,Europa,99579.06737957866,Sí
2022,Senior,Full-time,Data Analyst,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Analytics Engineer,104663,in company,M,United Kingdom,Europa,United Kingdom,Europa,96371.54603150897,Sí
2022,Mid-level,Full-time,Analytics Engineer,73880,in company,M,United Kingdom,Europa,United Kingdom,Europa,68027.1903233032,Sí
2022,Senior,Full-time,Data Engineer,125000,remote,M,United States of America,América,United States of America,América,125000.0,Sí
2022,Senior,Full-time,Data Engineer,110000,remote,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Mid-level,Full-time,Data Analyst,165000,in company,M,United States of America,América,United States of America,América,165000.0,Sí
2022,Mid-level,Full-time,Data Analyst,124000,in company,M,United States of America,América,United States of America,América,124000.0,Sí
2022,Senior,Full-time,Data Scientist,148000,remote,M,United States of America,América,United States of America,América,148000.0,Sí
2022,Senior,Full-time,Data Scientist,107000,remote,M,United States of America,América,United States of America,América,107000.0,Sí
2022,Mid-level,Full-time,Data Analyst,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Entry-level,Full-time,Data Engineer,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Entry-level,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Mid-level,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Mid-level,Full-time,Data Engineer,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Engineer,153600,in company,M,United States of America,América,United States of America,América,153600.0,Sí
2022,Senior,Full-time,Data Engineer,106800,in company,M,United States of America,América,United States of America,América,106800.0,Sí
2022,Mid-level,Full-time,Data Analyst,100000,in company,M,Canada,América,Canada,América,93197.1988465839,Sí
2022,Mid-level,Full-time,Data Analyst,65000,in company,M,Canada,América,Canada,América,60578.17925027953,Sí
2022,Mid-level,Full-time,Data Engineer,120000,in company,M,United States of America,América,United States of America,América,120000.0,Sí
2022,Mid-level,Full-time,Data Engineer,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Engineer,63040,in company,M,Portugal,Europa,Portugal,Europa,58102.271440833174,Sí
2022,Senior,Full-time,Data Engineer,36773,in company,M,Portugal,Europa,Portugal,Europa,33892.68444945683,Sí
2022,Executive,Full-time,Data Engineer,310000,remote,M,United States of America,América,United States of America,América,310000.0,Sí
2022,Executive,Full-time,Data Engineer,239000,remote,M,United States of America,América,United States of America,América,239000.0,Sí
2022,Senior,Full-time,Data Science Manager,299500,in company,M,United States of America,América,United States of America,América,299500.0,Sí
2022,Senior,Full-time,Data Science Manager,245100,in company,M,United States of America,América,United States of America,América,245100.0,Sí
2022,Senior,Full-time,Data Scientist,168000,remote,M,United States of America,América,United States of America,América,168000.0,Sí
2022,Senior,Full-time,Data Scientist,130000,remote,M,United States of America,América,United States of America,América,130000.0,Sí
2022,Senior,Full-time,Data Scientist,136000,remote,M,United States of America,América,United States of America,América,136000.0,Sí
2022,Senior,Full-time,Data Scientist,104000,remote,M,United States of America,América,United States of America,América,104000.0,Sí
2022,Mid-level,Full-time,Data Engineer,161000,remote,M,United States of America,América,United States of America,América,161000.0,Sí
2022,Mid-level,Full-time,Data Engineer,118000,remote,M,United States of America,América,United States of America,América,118000.0,Sí
2022,Senior,Full-time,Applied Scientist,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Applied Scientist,184000,remote,M,United States of America,América,United States of America,América,184000.0,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Science Manager,247500,in company,M,United States of America,América,United States of America,América,247500.0,Sí
2022,Senior,Full-time,Data Science Manager,172200,in company,M,United States of America,América,United States of America,América,172200.0,Sí
2022,Senior,Full-time,Data Management Specialist,68293,in company,L,Italy,Europa,Italy,Europa,62692.09308065928,Sí
2022,Senior,Full-time,Data Analyst,177000,in company,M,United States of America,América,United States of America,América,177000.0,Sí
2022,Senior,Full-time,Data Analyst,131000,in company,M,United States of America,América,United States of America,América,131000.0,Sí
2022,Senior,Full-time,Applied Scientist,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Applied Scientist,184000,remote,M,United States of America,América,United States of America,América,184000.0,Sí
2022,Senior,Full-time,Data Engineer,146000,in company,M,United States of America,América,United States of America,América,146000.0,Sí
2022,Senior,Full-time,Data Engineer,102000,in company,M,United States of America,América,United States of America,América,102000.0,Sí
2022,Senior,Full-time,Data Analyst,169000,in company,M,United States of America,América,United States of America,América,169000.0,Sí
2022,Senior,Full-time,Data Analyst,110600,in company,M,United States of America,América,United States of America,América,110600.0,Sí
2022,Senior,Full-time,Applied Scientist,230000,remote,M,United States of America,América,United States of America,América,230000.0,Sí
2022,Senior,Full-time,Applied Scientist,196000,remote,M,United States of America,América,United States of America,América,196000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Mid-level,Full-time,Data Engineer,80000,in company,M,United States of America,América,United States of America,América,80000.0,Sí
2022,Mid-level,Full-time,Data Engineer,65000,in company,M,United States of America,América,United States of America,América,65000.0,Sí
2022,Senior,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Senior,Full-time,Data Engineer,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Engineer,61566,remote,M,United Kingdom,Europa,United Kingdom,Europa,56688.71141641155,Sí
2022,Senior,Full-time,Data Engineer,43096,remote,M,United Kingdom,Europa,United Kingdom,Europa,39681.91383558574,Sí
2022,Mid-level,Full-time,Data Engineer,175000,remote,M,United States of America,América,United States of America,América,175000.0,Sí
2022,Mid-level,Full-time,Data Engineer,135000,remote,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Entry-level,Full-time,Data Scientist,80000,in company,M,United States of America,América,United States of America,América,80000.0,Sí
2022,Senior,Full-time,Data Engineer,231250,remote,M,United States of America,América,United States of America,América,231250.0,Sí
2022,Senior,Full-time,Data Engineer,138750,remote,M,United States of America,América,United States of America,América,138750.0,Sí
2022,Senior,Full-time,Analytics Engineer,193750,remote,M,United States of America,América,United States of America,América,193750.0,Sí
2022,Senior,Full-time,Analytics Engineer,116250,remote,M,United States of America,América,United States of America,América,116250.0,Sí
2022,Senior,Full-time,Data Engineer,231250,remote,M,United States of America,América,United States of America,América,231250.0,Sí
2022,Senior,Full-time,Data Engineer,138750,remote,M,United States of America,América,United States of America,América,138750.0,Sí
2022,Senior,Full-time,Analytics Engineer,231250,remote,M,United States of America,América,United States of America,América,231250.0,Sí
2022,Senior,Full-time,Analytics Engineer,138750,remote,M,United States of America,América,United States of America,América,138750.0,Sí
2022,Senior,Full-time,Analytics Engineer,231250,remote,M,United States of America,América,United States of America,América,231250.0,Sí
2022,Senior,Full-time,Analytics Engineer,138750,remote,M,United States of America,América,United States of America,América,138750.0,Sí
2022,Senior,Full-time,Data Engineer,193750,remote,M,United States of America,América,United States of America,América,193750.0,Sí
2022,Senior,Full-time,Data Engineer,116250,remote,M,United States of America,América,United States of America,América,116250.0,Sí
2022,Senior,Full-time,Data Scientist,208000,remote,M,United States of America,América,United States of America,América,208000.0,Sí
2022,Senior,Full-time,Data Scientist,127000,remote,M,United States of America,América,United States of America,América,127000.0,Sí
2022,Senior,Full-time,Research Scientist,300000,remote,M,United States of America,América,United States of America,América,300000.0,Sí
2022,Senior,Full-time,Research Scientist,196000,remote,M,United States of America,América,United States of America,América,196000.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2021,Mid-level,Freelance,Autonomous Vehicle Technician,45555,hibrido,M,American Samoa,Australia y Oceanía,Bahamas,América,45555.0,No
2022,Senior,Full-time,Data Engineer,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Engineer,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Data Scientist,47280,in company,M,Spain,Europa,Spain,Europa,43312.93550588707,Sí
2022,Senior,Full-time,Data Scientist,37824,in company,M,Spain,Europa,Spain,Europa,34650.34840470966,Sí
2022,Senior,Full-time,Machine Learning Engineer,204500,in company,M,United States of America,América,United States of America,América,204500.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,142200,in company,M,United States of America,América,United States of America,América,142200.0,Sí
2022,Senior,Full-time,Data Scientist,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Data Scientist,185000,remote,M,United States of America,América,United States of America,América,185000.0,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,247500,in company,M,United States of America,América,United States of America,América,247500.0,Sí
2022,Senior,Full-time,Machine Learning Engineer,172200,in company,M,United States of America,América,United States of America,América,172200.0,Sí
2022,Entry-level,Full-time,Data Engineer,160000,in company,M,United States of America,América,United States of America,América,160000.0,Sí
2022,Entry-level,Full-time,Data Engineer,135000,in company,M,United States of America,América,United States of America,América,135000.0,Sí
2022,Mid-level,Full-time,Data Analyst,150000,in company,M,United States of America,América,United States of America,América,150000.0,Sí
2022,Mid-level,Full-time,Data Analyst,100000,in company,M,United States of America,América,United States of America,América,100000.0,Sí
2022,Senior,Full-time,Data Analyst,110000,in company,M,United States of America,América,United States of America,América,110000.0,Sí
2022,Senior,Full-time,Data Analyst,95000,in company,M,United States of America,América,United States of America,América,95000.0,Sí
2022,Senior,Full-time,Data Scientist,185900,in company,M,United States of America,América,United States of America,América,185900.0,Sí
2022,Senior,Full-time,Data Scientist,129300,in company,M,United States of America,América,United States of America,América,129300.0,Sí
2022,Senior,Full-time,Applied Scientist,205000,remote,M,United States of America,América,United States of America,América,205000.0,Sí
2022,Senior,Full-time,Applied Scientist,184000,remote,M,United States of America,América,United States of America,América,184000.0,Sí
2022,Entry-level,Full-time,Data Scientist,17684,remote,M,Hungary,Europa,Hungary,Europa,15100.695824015815,Sí
2022,Senior,Full-time,Data Science Tech Lead,375000,hibrido,L,United States of America,América,United States of America,América,375000.0,Sí
2022,Senior,Full-time,Data Engineer,191200,in company,M,United States of America,América,United States of America,América,191200.0,Sí
2022,Senior,Full-time,Data Engineer,130000,in company,M,United States of America,América,United States of America,América,130000.0,Sí
